Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Nord Schwabing,48.1842278,11.5921743,REWE,48.1829748,11.5937559,Supermarket
Nord Schwabing,48.1842278,11.5921743,Kindl & Schwan,48.17610098923598,11.58694641393701,Café
Nord Schwabing,48.1842278,11.5921743,Suite Novotel Parkstadt Schwabing,48.179845764601026,11.593549976871941,Hotel
Nord Schwabing,48.1842278,11.5921743,hasia - Asian Food & Drink,48.18262082486448,11.594411946298132,Asian Restaurant
Nord Schwabing,48.1842278,11.5921743,Hallhuber Outlet,48.18812785622428,11.584739685058594,Outlet Store
Nord Schwabing,48.1842278,11.5921743,One Cloud Bar,48.178566,11.591215,Cocktail Bar
Nord Schwabing,48.1842278,11.5921743,Bite Delite,48.18205135536673,11.597205704638785,Café
Nord Schwabing,48.1842278,11.5921743,McFIT,48.19309774714052,11.592543564574953,Gym / Fitness Center
Nord Schwabing,48.1842278,11.5921743,Fressnapf XXL,48.1916986,11.5973285,Pet Store
Nord Schwabing,48.1842278,11.5921743,Lauf-Bar,48.17549697990609,11.589328118556907,Sporting Goods Shop
Nord Schwabing,48.1842278,11.5921743,Hans im Glück - Burgergrill,48.182277211602226,11.585422148479438,Burger Joint
Nord Schwabing,48.1842278,11.5921743,Leonardi,48.18156765304559,11.596856896366436,Cafeteria
Nord Schwabing,48.1842278,11.5921743,Biergarten Alte Heide,48.17786178631426,11.597881688031714,Beer Garden
Nord Schwabing,48.1842278,11.5921743,Innside München Parkstadt Schwabing,48.176988064701014,11.592626287453893,Hotel
Nord Schwabing,48.1842278,11.5921743,dm-drogerie markt,48.1828079,11.5941084,Drugstore
Nord Schwabing,48.1842278,11.5921743,Star Inn Hotel München Schwabing,48.18478213403201,11.58816066315152,Hotel
Nord Schwabing,48.1842278,11.5921743,Privat Bäckerei Wimmer,48.186156764429896,11.579792063486765,Bakery
Nord Schwabing,48.1842278,11.5921743,KARE Fundgrube,48.19144937050114,11.592963436369581,Furniture / Home Store
Nord Schwabing,48.1842278,11.5921743,Coffee Fellows,48.18339876453055,11.594658970292729,Coffee Shop
Nord Schwabing,48.1842278,11.5921743,Parkstadt-Center,48.18257630485794,11.59471686786489,Shopping Mall
Nord Schwabing,48.1842278,11.5921743,Bistro Lange,48.188304297689015,11.587167833287785,German Restaurant
Nord Schwabing,48.1842278,11.5921743,Star Inn Hotel Premium,48.184728646125116,11.587971714662011,Hotel
Nord Schwabing,48.1842278,11.5921743,mammaminuti,48.183397151096344,11.594629150468498,Italian Restaurant
Nord Schwabing,48.1842278,11.5921743,Goloseo Grande,48.1797225767138,11.588056942071539,Italian Restaurant
Nord Schwabing,48.1842278,11.5921743,V-Markt,48.19177499062813,11.58735479213592,Shopping Mall
Nord Schwabing,48.1842278,11.5921743,clever fit Fitnessstudio München-Nord,48.192016,11.590757,Gym
Nord Schwabing,48.1842278,11.5921743,ibis München Parkstadt Schwabing,48.1796508,11.593442,Hotel
Nord Schwabing,48.1842278,11.5921743,H Schwabing Nord,48.18672621067385,11.590991037524637,Light Rail Station
Nord Schwabing,48.1842278,11.5921743,Moser Tracht,48.18808457,11.58171073,Clothing Store
Nord Schwabing,48.1842278,11.5921743,Daily,48.17618458258528,11.591780831931386,Restaurant
Nord Schwabing,48.1842278,11.5921743,L'Angolo,48.187278138837534,11.58424634288669,Italian Restaurant
Nord Schwabing,48.1842278,11.5921743,Süd&Co.,48.179703,11.593328,Café
Nord Schwabing,48.1842278,11.5921743,IBIS KITCHEN,48.179678,11.593266,Restaurant
Nord Schwabing,48.1842278,11.5921743,Thai-China,48.181847838142765,11.584786803078327,Asian Restaurant
Nord Schwabing,48.1842278,11.5921743,H Ingolstädter Straße,48.187868461459445,11.583882410996571,Bus Stop
Nord Schwabing,48.1842278,11.5921743,Europcar,48.188170772854605,11.583821699023247,Rental Car Location
Nord Schwabing,48.1842278,11.5921743,mömax,48.19238011450513,11.595526481382079,Furniture / Home Store
Nord Schwabing,48.1842278,11.5921743,EDEKA Stadler + Honner,48.1790491,11.6000427,Supermarket
Nord Schwabing,48.1842278,11.5921743,H Freiligrathstraße,48.1783598116343,11.585111171007156,Bus Stop
Nord Schwabing,48.1842278,11.5921743,H Am Münchner Tor,48.17613305093013,11.588376092305507,Tram Station
Nord Schwabing,48.1842278,11.5921743,REWE City,48.18402922867011,11.578742675821104,Supermarket
Nymphenburg,48.1571237,11.5097031,Mozzamo,48.154258991939614,11.50974093865762,Italian Restaurant
Nymphenburg,48.1571237,11.5097031,Schloss Nymphenburg,48.15839616733234,11.503783322114032,Palace
Nymphenburg,48.1571237,11.5097031,Kleine Rose,48.154527481967705,11.50916021731086,Greek Restaurant
Nymphenburg,48.1571237,11.5097031,Schlosswirtschaft Schwaige,48.15539087999787,11.505703536065528,German Restaurant
Nymphenburg,48.1571237,11.5097031,Alleecafé7,48.15257,11.508621,Café
Nymphenburg,48.1571237,11.5097031,Nymphenburger Kanal,48.158786032690024,11.517201519170097,Canal
Nymphenburg,48.1571237,11.5097031,Marstallmuseum,48.1567304334449,11.50477543681037,History Museum
Nymphenburg,48.1571237,11.5097031,Risotto Cucina Mediterranea,48.15309,11.507863,Italian Restaurant
Nymphenburg,48.1571237,11.5097031,Museum Mensch und Natur,48.16013503233375,11.503787844550995,Science Museum
Nymphenburg,48.1571237,11.5097031,Park Club Nymphenburg Squash Center,48.16061093881932,11.513451516467887,Tennis Court
Nymphenburg,48.1571237,11.5097031,Königlicher Hirschgarten,48.14974410551501,11.511319059656811,Beer Garden
Nymphenburg,48.1571237,11.5097031,Hotel Laimer Hof,48.1534980631041,11.504788018160081,Hotel
Nymphenburg,48.1571237,11.5097031,Schlosspark Nymphenburg,48.156925112380684,11.497256755828857,Park
Nymphenburg,48.1571237,11.5097031,Backspielhaus,48.15824117248039,11.511381009940374,Bakery
Nymphenburg,48.1571237,11.5097031,Amalienburg,48.15600956606459,11.500316448873082,Palace
Nymphenburg,48.1571237,11.5097031,Botanischer Garten,48.163574028200046,11.501443487978857,Botanical Garden
Nymphenburg,48.1571237,11.5097031,Kymata Modern Taverna & Winebar,48.16531,11.511654,Gastropub
Nymphenburg,48.1571237,11.5097031,Crema Gelato,48.15780412159038,11.511448784617354,Ice Cream Shop
Nymphenburg,48.1571237,11.5097031,Die Griechin am Schloss,48.1566015681146,11.51138464854617,Greek Restaurant
Nymphenburg,48.1571237,11.5097031,La Brasserie,48.154088929922004,11.50668690559758,French Restaurant
Nymphenburg,48.1571237,11.5097031,Poseidon,48.16366903355736,11.507034113097387,Greek Restaurant
Nymphenburg,48.1571237,11.5097031,Canal Grande,48.15831158335046,11.516292341099959,Italian Restaurant
Nymphenburg,48.1571237,11.5097031,H Schloss Nymphenburg,48.15791841458475,11.511462962753976,Tram Station
Nymphenburg,48.1571237,11.5097031,Romanplatz,48.1554220933737,11.511547565460205,Plaza
Nymphenburg,48.1571237,11.5097031,Schlosscafé im Palmenhaus,48.159235810866804,11.499760812730527,Café
Nymphenburg,48.1571237,11.5097031,Cafe im Botanischen Garten,48.1626590682293,11.500355768542454,Café
Nymphenburg,48.1571237,11.5097031,Café Hölzl,48.154915068019726,11.505980001195953,Café
Nymphenburg,48.1571237,11.5097031,REWE City,48.16518567079519,11.511809676092184,Supermarket
Nymphenburg,48.1571237,11.5097031,H Romanplatz,48.15484737921797,11.51149491783789,Tram Station
Nymphenburg,48.1571237,11.5097031,Metzgerwirt,48.15893292573982,11.511470997221055,German Restaurant
Nymphenburg,48.1571237,11.5097031,H Dall'Armistraße,48.16108860295768,11.511461734771729,Bus Stop
Nymphenburg,48.1571237,11.5097031,Konditorei - Terrassen-Cafe W. Schmid,48.15282161961172,11.5085548024166,Pastry Shop
Nymphenburg,48.1571237,11.5097031,Kutschenmuseum,48.158232667368246,11.50335255842947,Art Museum
Nymphenburg,48.1571237,11.5097031,Guido@Weber,48.162164,11.509571,Steakhouse
Nymphenburg,48.1571237,11.5097031,H Kriemhildenstraße,48.15222006109447,11.515301320668856,Light Rail Station
Nymphenburg,48.1571237,11.5097031,H Maria-Ward-Straße,48.1635646846357,11.507584807867191,Bus Stop
Nymphenburg,48.1571237,11.5097031,H Hubertusstraße,48.155965389500835,11.519737078002354,Light Rail Station
Nymphenburg,48.1571237,11.5097031,H Kemnatenstraße,48.15133707560455,11.5042068940787,Bus Stop
Nymphenburg,48.1571237,11.5097031,Mittelkanal,48.15805592622673,11.499059200286865,Canal
Nymphenburg,48.1571237,11.5097031,H Maria-Ward-Straße,48.16395293120757,11.50617241859436,Light Rail Station
Nymphenburg,48.1571237,11.5097031,Café Limulus,48.16020236416859,11.503843992686598,Café
Nymphenburg,48.1571237,11.5097031,E xpress,48.15059884,11.50403904,Supermarket
Nymphenburg,48.1571237,11.5097031,Nicki's Schreibwaren,48.149524307489486,11.507967485228093,Paper / Office Supplies Store
Nymphenburg,48.1571237,11.5097031,Schmetterlingsausstellung,48.163795498713185,11.502597014056764,Exhibit
Nymphenburg,48.1571237,11.5097031,Gewächshäuser,48.16374297090082,11.501757338357537,Garden
Nymphenburg,48.1571237,11.5097031,H Herthastraße,48.149359331356166,11.503318587946236,Bus Stop
Nymphenburg,48.1571237,11.5097031,H Botanischer Garten,48.16446936367146,11.502168058650568,Tram Station
Oberföhring,48.1719489,11.6261939,Sankt Emmeramsmühle,48.175870602608605,11.627085449368856,German Restaurant
Oberföhring,48.1719489,11.6261939,Freisinger Hof Hotel Munich,48.17422826884451,11.629311508318803,Hotel
Oberföhring,48.1719489,11.6261939,Bäckerei Riedmair,48.16742,11.6244,Bakery
Oberföhring,48.1719489,11.6261939,Bäckerei Kistenpfennig,48.172082260433584,11.636203653233295,Bakery
Oberföhring,48.1719489,11.6261939,Ristorante Caruso,48.173040802453166,11.636401959276897,Italian Restaurant
Oberföhring,48.1719489,11.6261939,Dimos Griechisches Restaurant,48.17285691166225,11.636534458481252,Greek Restaurant
Oberföhring,48.1719489,11.6261939,dm-drogerie markt,48.17820947322073,11.632593986040774,Drugstore
Oberföhring,48.1719489,11.6261939,Zoe's Restaurant,48.16458631120664,11.62874297019911,Asian Restaurant
Oberföhring,48.1719489,11.6261939,Dream-Bowl Palace,48.174993015616955,11.638078677283804,Bowling Alley
Oberföhring,48.1719489,11.6261939,Die Neue Emma,48.173480457404274,11.628808379173279,Grocery Store
Oberföhring,48.1719489,11.6261939,Kafe Kult,48.16508630879499,11.622797301864667,Bar
Oberföhring,48.1719489,11.6261939,Ententeich Taimerhofstraße,48.16596520220823,11.633470368046664,Lake
Oberföhring,48.1719489,11.6261939,Rewe City Unterföhring,48.178202,11.6334584,Supermarket
Oberföhring,48.1719489,11.6261939,MediaMarkt,48.17812730162498,11.633389592170715,Electronics Store
Oberföhring,48.1719489,11.6261939,Kulis Bar,48.172833541621486,11.635734234352935,Bar
Oberföhring,48.1719489,11.6261939,Anema e Core,48.163653280855925,11.62350395272698,Italian Restaurant
Oberföhring,48.1719489,11.6261939,ALDI SÜD,48.16852509292632,11.633013527653588,Supermarket
Oberföhring,48.1719489,11.6261939,Agip,48.167995515907,11.624428718300187,Gas Station
Oberföhring,48.1719489,11.6261939,Wöhrl,48.17910356513756,11.631195192914001,Clothing Store
Oberföhring,48.1719489,11.6261939,H St. Emmeram,48.176139,11.631402,Tram Station
Oberföhring,48.1719489,11.6261939,H Taimerhofstraße,48.16670118547863,11.630785320207448,Tram Station
Oberföhring,48.1719489,11.6261939,H Bürgerpark Oberföhring,48.16604579319396,11.623697916705895,Bus Stop
Oberföhring,48.1719489,11.6261939,Kleines Theater im Pförtnerhaus,48.16598523700647,11.623460054397583,Theater
Oberföhring,48.1719489,11.6261939,Eiscafe Engert,48.168141717113684,11.634830609683581,Ice Cream Shop
Oberföhring,48.1719489,11.6261939,EDEKA,48.1683061,11.6353856,Supermarket
Oberföhring,48.1719489,11.6261939,Tretter Schuhe,48.178486174373695,11.63099581120009,Shoe Store
Oberföhring,48.1719489,11.6261939,Bäckerei Riedmair Unterföhring,48.178251,11.632874,Bakery
Oberföhring,48.1719489,11.6261939,clever fit Unterföhring,48.17728814544318,11.634720063280025,Gym / Fitness Center
Oberföhring,48.1719489,11.6261939,Feringa's Pasta & Cafébar,48.178668214203796,11.633105286276676,Italian Restaurant
Oberföhring,48.1719489,11.6261939,SportScheck Anlage Socca5,48.179667827512375,11.630165685680309,Soccer Field
Oberföhring,48.1719489,11.6261939,H Feringastraße,48.17967013698962,11.631200488121614,Bus Stop
Oberföhring,48.1719489,11.6261939,SportScheck Soccerhalle,48.180648565557284,11.629258723255454,Soccer Field
Obergiesing,48.111155700000005,11.588909300000001,Shotgun Sister Coffeebar,48.113382,11.58516,Café
Obergiesing,48.111155700000005,11.588909300000001,Schinken-Peter,48.11094790226464,11.584574534278056,German Restaurant
Obergiesing,48.111155700000005,11.588909300000001,dm-drogerie markt,48.111113,11.5955145,Drugstore
Obergiesing,48.111155700000005,11.588909300000001,Der Dantler,48.115316,11.582787,Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Mystikon,48.112662034587025,11.584352011769015,Greek Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Motel One München-Campus,48.10895749591011,11.579818235773635,Hotel
Obergiesing,48.111155700000005,11.588909300000001,Sangam,48.1095918417942,11.580366406806236,Indian Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Attentat Griechischer Salat,48.11744417545919,11.584255871937335,Greek Restaurant
Obergiesing,48.111155700000005,11.588909300000001,REWE,48.1104544589302,11.580015276703875,Supermarket
Obergiesing,48.111155700000005,11.588909300000001,Zimtschneckenfabrik,48.105970199831106,11.593124622745872,Pie Shop
Obergiesing,48.111155700000005,11.588909300000001,Taverne Lithos im Brecherspitz,48.117037533816855,11.590113717809755,Greek Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Gleiswirtschaft,48.11036136,11.59600286,Greek Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Giesinger Käsealm,48.117197597428095,11.581700541723555,Cheese Shop
Obergiesing,48.111155700000005,11.588909300000001,Ambar Bistro,48.11780870587828,11.582421782434857,Bistro
Obergiesing,48.111155700000005,11.588909300000001,Gasthaus Alt Giesing,48.113861,11.57848,Pub
Obergiesing,48.111155700000005,11.588909300000001,Bold Hotel,48.106235689049846,11.600000878932008,Hotel
Obergiesing,48.111155700000005,11.588909300000001,Bar On,48.11474983217186,11.592637268340525,Hookah Bar
Obergiesing,48.111155700000005,11.588909300000001,Fit-Star,48.1072907,11.5988456,Gym / Fitness Center
Obergiesing,48.111155700000005,11.588909300000001,Alpenhof,48.1179312770712,11.581743081243486,Italian Restaurant
Obergiesing,48.111155700000005,11.588909300000001,dm-drogerie markt,48.1160699,11.5801708,Drugstore
Obergiesing,48.111155700000005,11.588909300000001,Eiscafé Verona,48.109742615263855,11.595100875052395,Ice Cream Shop
Obergiesing,48.111155700000005,11.588909300000001,Schau ma moi,48.11472738854032,11.579145715625918,Bar
Obergiesing,48.111155700000005,11.588909300000001,Feinkost Cannova,48.11319690977822,11.577048242612465,Italian Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Wirtshaus Hohenwart,48.11731739841742,11.579126309540134,German Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Gelateria ARTEfredda,48.11713717550691,11.581655880836593,Ice Cream Shop
Obergiesing,48.111155700000005,11.588909300000001,Bäckerei Ziegler,48.115425067522374,11.579852084893917,Bakery
Obergiesing,48.111155700000005,11.588909300000001,Weißenseepark,48.109812169789556,11.584508428637477,Park
Obergiesing,48.111155700000005,11.588909300000001,Hamam Anatolia,48.11286647812093,11.575886232193342,Spa
Obergiesing,48.111155700000005,11.588909300000001,Gelateria Italiana Riviera,48.11421676676263,11.578612096755585,Ice Cream Shop
Obergiesing,48.111155700000005,11.588909300000001,VollCorner Biomarkt,48.11669438484124,11.581222328953878,Organic Grocery
Obergiesing,48.111155700000005,11.588909300000001,Beste Döner,48.11015122427444,11.578346463948941,Turkish Restaurant
Obergiesing,48.111155700000005,11.588909300000001,McFIT,48.10827190699198,11.580092750409676,Gym / Fitness Center
Obergiesing,48.111155700000005,11.588909300000001,Starbucks,48.116658,11.590699,Coffee Shop
Obergiesing,48.111155700000005,11.588909300000001,Alpenplatz,48.11830936932786,11.581731412549566,Plaza
Obergiesing,48.111155700000005,11.588909300000001,HIT,48.110313015799704,11.595877637732249,Supermarket
Obergiesing,48.111155700000005,11.588909300000001,Bistro Isot,48.117254666058074,11.581751659117941,Turkish Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Pool Campus Neue Balan,48.11558130276571,11.598175308878922,Pool
Obergiesing,48.111155700000005,11.588909300000001,Telekom Shop,48.115386,11.579817,Mobile Phone Shop
Obergiesing,48.111155700000005,11.588909300000001,Giesinger Bahnhofsplatz,48.11191169891713,11.595154874128244,Plaza
Obergiesing,48.111155700000005,11.588909300000001,La Locanda,48.113909113324375,11.583725281634598,Italian Restaurant
Obergiesing,48.111155700000005,11.588909300000001,EDEKA,48.115574,11.592544,Supermarket
Obergiesing,48.111155700000005,11.588909300000001,Das Edelweiß,48.11832582554227,11.581444545121256,Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Leonardo Hotel & Residenz München,48.11350094917069,11.583620042122078,Hotel
Obergiesing,48.111155700000005,11.588909300000001,Pizzeria La migliore,48.11895812983867,11.583658785472737,Pizza Place
Obergiesing,48.111155700000005,11.588909300000001,Telekom Shop,48.11526177239552,11.58003643155098,Mobile Phone Shop
Obergiesing,48.111155700000005,11.588909300000001,Anton's,48.11627524969749,11.581815617773355,Bar
Obergiesing,48.111155700000005,11.588909300000001,ConceptLiving,48.11559915209852,11.59821556132251,Boarding House
Obergiesing,48.111155700000005,11.588909300000001,Café am Wettersteinplatz,48.10938125466656,11.575918436973346,Café
Obergiesing,48.111155700000005,11.588909300000001,EDEKA,48.11601423,11.58018792,Supermarket
Obergiesing,48.111155700000005,11.588909300000001,Wienerwald,48.111995766729535,11.57602422402124,German Restaurant
Obergiesing,48.111155700000005,11.588909300000001,ibis München Süd,48.11127640540474,11.577509601244635,Hotel
Obergiesing,48.111155700000005,11.588909300000001,Kaffee Sonnenschein,48.11717920442748,11.579450489972913,Café
Obergiesing,48.111155700000005,11.588909300000001,Riffraff,48.11398,11.57839,Bar
Obergiesing,48.111155700000005,11.588909300000001,Van Hoa,48.114574466190945,11.57660798649212,Vietnamese Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Suhag im Waldeck,48.117985128379324,11.594725076722174,Indian Restaurant
Obergiesing,48.111155700000005,11.588909300000001,Tegernseer Platz,48.115455605078935,11.57980632032835,Plaza
Obergiesing,48.111155700000005,11.588909300000001,burgerme,48.114623120372755,11.592805073423282,Burger Joint
Obergiesing,48.111155700000005,11.588909300000001,Domino's Pizza München Giesing,48.114728736142105,11.59302768431644,Pizza Place
Obergiesing,48.111155700000005,11.588909300000001,ALDI SÜD,48.1049766369762,11.59729757198852,Supermarket
Obergiesing,48.111155700000005,11.588909300000001,Bäckerei Wimmer,48.116178,11.580345,Bakery
Obergiesing,48.111155700000005,11.588909300000001,Spitzingplatz,48.115500737507055,11.59279588147478,Plaza
Obergiesing,48.111155700000005,11.588909300000001,Höflinger & Müller Bäcker,48.10961234,11.5963913,Bakery
Obergiesing,48.111155700000005,11.588909300000001,Packstation 173,48.111680157304384,11.597119123239045,Shipping Store
Obergiesing,48.111155700000005,11.588909300000001,SUBWAY,48.11576,11.57969,Sandwich Place
Obergiesing,48.111155700000005,11.588909300000001,L'Orchidea,48.11699304089683,11.588999884827931,Pizza Place
Obergiesing,48.111155700000005,11.588909300000001,Backwarium,48.114633,11.597291,Bakery
Obergiesing,48.111155700000005,11.588909300000001,H Spixstraße,48.11067134979337,11.579036417107957,Bus Stop
Obergiesing,48.111155700000005,11.588909300000001,Giasinga Bäckerladl,48.10492712497205,11.59333991339278,Grocery Store
Obergiesing,48.111155700000005,11.588909300000001,Isar Bowling,48.11309903937638,11.576488293840946,Bowling Alley
Obergiesing,48.111155700000005,11.588909300000001,Giesinger Schuh- und Schlüsselwerkstatt,48.11456606727023,11.578924655914307,Shoe Store
Obergiesing,48.111155700000005,11.588909300000001,trendOptic,48.11631067602107,11.580701899990812,Optical Shop
Obergiesing,48.111155700000005,11.588909300000001,Cafe Paradiso,48.11557811570903,11.598189391283384,Café
Obergiesing,48.111155700000005,11.588909300000001,ibis budget München City Süd,48.107063404146466,11.579713885913861,Hotel
Obergiesing,48.111155700000005,11.588909300000001,dreizehn° - Dein Wein,48.11752528475967,11.58217171402054,Wine Shop
Obergiesing,48.111155700000005,11.588909300000001,QualityMinds Munich awsome office,48.11125130889322,11.577029665946544,Business Service
Obergiesing,48.111155700000005,11.588909300000001,Grünstadter Park,48.111297,11.601114,Park
Obergiesing,48.111155700000005,11.588909300000001,S. Goudstikker Park,48.114595289454755,11.60022733247584,Park
Obergiesing,48.111155700000005,11.588909300000001,S St.-Martin-Straße,48.11824605101593,11.595685457634309,Light Rail Station
Obermenzing,48.16257,11.469372400000001,Taverna Naxos,48.164144109462995,11.47935311715573,Taverna
Obermenzing,48.16257,11.469372400000001,Wirtshaus Zum grünen Baum,48.16412929351051,11.47605842329502,Beer Garden
Obermenzing,48.16257,11.469372400000001,Schloss Blutenburg,48.16341896777274,11.45732798064822,Castle
Obermenzing,48.16257,11.469372400000001,Sidhartha,48.16604225225985,11.458586703186517,Indian Restaurant
Obermenzing,48.16257,11.469372400000001,Speisemeisterei - La Trattoria,48.156169132554375,11.461103763499443,Trattoria/Osteria
Obermenzing,48.16257,11.469372400000001,Schlosschänke Blutenburg,48.1630785939207,11.457244143453547,German Restaurant
Obermenzing,48.16257,11.469372400000001,Limoncello Ristorante,48.16488501102936,11.468299627304077,Italian Restaurant
Obermenzing,48.16257,11.469372400000001,Rossmann,48.16453083925683,11.470029207731468,Drugstore
Obermenzing,48.16257,11.469372400000001,EDEKA,48.16448915,11.47186353,Supermarket
Obermenzing,48.16257,11.469372400000001,Aumüller,48.16465589461731,11.46516644133514,Bakery
Obermenzing,48.16257,11.469372400000001,E xpress,48.15444063,11.47008579,Supermarket
Obermenzing,48.16257,11.469372400000001,Der Weichandhof,48.16724988364488,11.458095619609669,German Restaurant
Obermenzing,48.16257,11.469372400000001,Hofbräu Obermenzing,48.164423,11.462531,German Restaurant
Obermenzing,48.16257,11.469372400000001,Hotel Schleuse,48.16616988020884,11.458610663255497,Hotel
Obermenzing,48.16257,11.469372400000001,Tennis-Club Blutenburg e.V.,48.162969094906295,11.467291166120896,Tennis Court
Obermenzing,48.16257,11.469372400000001,Bäcker Ihle,48.164401682317475,11.470855537045026,Bakery
Obermenzing,48.16257,11.469372400000001,H Dorfstraße,48.16473920695405,11.467350795865059,Bus Stop
Obermenzing,48.16257,11.469372400000001,PENNY,48.16499200524273,11.465001589526878,Discount Store
Obermenzing,48.16257,11.469372400000001,H Wöhlerstraße,48.16473294542007,11.46399736404419,Bus Stop
Obermenzing,48.16257,11.469372400000001,Aqua & Soul,48.16535053884395,11.4757166576172,Athletics & Sports
Obermenzing,48.16257,11.469372400000001,H Obermenzing Bahnhof,48.1642212860595,11.477636396884918,Bus Stop
Obermenzing,48.16257,11.469372400000001,Rackl's Backstub'n,48.164197954949074,11.477772116447131,Bakery
Obermenzing,48.16257,11.469372400000001,S Obermenzing,48.16438229829675,11.47794485092163,Light Rail Station
Obermenzing,48.16257,11.469372400000001,Ahorn Hotel,48.16447464029864,11.459785391343773,Hotel
Obermenzing,48.16257,11.469372400000001,müllritter,48.155943,11.471791,Bakery
Obermenzing,48.16257,11.469372400000001,Villa Am Schlosspark Hotel Munich,48.16261707143516,11.48096990420883,Hotel
Obermenzing,48.16257,11.469372400000001,Hausmeisterei Eichenseer,48.1711393,11.46828384,Home Service
Obermenzing,48.16257,11.469372400000001,H Paul-Gerhardt-Allee,48.156837437481244,11.47900566458702,Bus Stop
Obermenzing,48.16257,11.469372400000001,Park an der Würm,48.16965875465846,11.46159748461295,Park
Obersendling,48.097802,11.5208073,Aumüllers Brotfabrik,48.095570448693486,11.524310263172724,Bakery
Obersendling,48.097802,11.5208073,Sendling's Special Kebap House,48.09510259511961,11.522258712803481,Doner Restaurant
Obersendling,48.097802,11.5208073,Kyano,48.09463608619659,11.519934971857511,Greek Restaurant
Obersendling,48.097802,11.5208073,Eis 118 - La Fantastica,48.09898898349468,11.51958566350882,Ice Cream Shop
Obersendling,48.097802,11.5208073,Lal Qila,48.10127741256885,11.523993818688394,Indian Restaurant
Obersendling,48.097802,11.5208073,Lotus Asia Markt und Imbiss,48.099616115524384,11.528974195684295,Thai Restaurant
Obersendling,48.097802,11.5208073,NYX Hotel Munich,48.10219,11.529331,Hotel
Obersendling,48.097802,11.5208073,ELEMENTS,48.092355858538156,11.530494689941406,Gym
Obersendling,48.097802,11.5208073,Fit-Star,48.095400537081126,11.52369590833926,Gym / Fitness Center
Obersendling,48.097802,11.5208073,basic,48.103098986440095,11.530653267013694,Organic Grocery
Obersendling,48.097802,11.5208073,La Trattoria,48.09029829261094,11.520822916868047,Trattoria/Osteria
Obersendling,48.097802,11.5208073,AmbienteDirect,48.10269946445943,11.528228772734579,Design Studio
Obersendling,48.097802,11.5208073,Cafe 111,48.094529,11.519748,Café
Obersendling,48.097802,11.5208073,ALDI SÜD,48.09241,11.53113,Supermarket
Obersendling,48.097802,11.5208073,Orterer Getränkemarkt,48.101729496381814,11.525781834323798,Liquor Store
Obersendling,48.097802,11.5208073,Fressnapf,48.09503481,11.51146413,Pet Store
Obersendling,48.097802,11.5208073,dm-drogerie markt,48.0999055,11.5275189,Drugstore
Obersendling,48.097802,11.5208073,REWE,48.09884171024329,11.523277208700506,Supermarket
Obersendling,48.097802,11.5208073,Schöner Markt,48.10248844137788,11.531136711956561,Fruit & Vegetable Store
Obersendling,48.097802,11.5208073,ALDI SÜD,48.10107097320985,11.525528577298132,Supermarket
Obersendling,48.097802,11.5208073,dm-drogerie markt,48.09500923766722,11.512300091597353,Drugstore
Obersendling,48.097802,11.5208073,Leonardo Hotel München City South,48.10236900026179,11.53001556694749,Hotel
Obersendling,48.097802,11.5208073,Grand Hotel Palladium,48.0955345671857,11.510492987239124,Hotel
Obersendling,48.097802,11.5208073,Lidl,48.1007689,11.5279742,Supermarket
Obersendling,48.097802,11.5208073,Hans im Glück,48.1024317,11.5298527,Burger Joint
Obersendling,48.097802,11.5208073,Deutsche Bank,48.09937252455266,11.514173053282544,Bank
Obersendling,48.097802,11.5208073,Dillinger,48.09962538504004,11.528994759580181,American Restaurant
Obersendling,48.097802,11.5208073,Rossmann,48.09825519881789,11.532643295920353,Drugstore
Obersendling,48.097802,11.5208073,Lidl,48.095449437279505,11.512542649943498,Supermarket
Obersendling,48.097802,11.5208073,ACHAT Premium Hotel München-Süd,48.09599041594867,11.512813468463353,Hotel
Obersendling,48.097802,11.5208073,Holiday Inn,48.09497302260297,11.516073749576158,Hotel
Obersendling,48.097802,11.5208073,Alnatura,48.10017331624748,11.52814537282347,Organic Grocery
Obersendling,48.097802,11.5208073,Rossmann,48.09272077695767,11.531028018384204,Drugstore
Obersendling,48.097802,11.5208073,U Aidenbachstraße,48.097998088771384,11.523800335275299,Metro Station
Obersendling,48.097802,11.5208073,H Ratzingerplatz,48.09919547598251,11.523189693689346,Bus Stop
Obersendling,48.097802,11.5208073,GS Hotel Good Sleep,48.10282062212372,11.53090208573592,Hostel
Obersendling,48.097802,11.5208073,H Kistlerhofstraße,48.095326134189335,11.523428410291672,Bus Stop
Obersendling,48.097802,11.5208073,Enoteca VINI e più,48.09477687847017,11.520009367445656,Wine Shop
Obersendling,48.097802,11.5208073,Bienen-Apotheke Südseite,48.100068323124724,11.52773026876105,Pharmacy
